3;fio-3.1;initialwrite;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1048576;1888;14;555344;0;0;0.000000;0.000000;481;2630088;67766.255587;35556.227688;1.000000%=47972;5.000000%=57933;10.000000%=62652;20.000000%=64225;30.000000%=65798;40.000000%=65798;50.000000%=66322;60.000000%=67633;70.000000%=68681;80.000000%=70778;90.000000%=74973;95.000000%=77070;99.000000%=86507;99.500000%=94896;99.900000%=135266;99.950000%=160432;99.990000%=2634022;0%=0;0%=0;0%=0;488;2630092;67775.483378;35556.262507;254;6629;24.951963%;1876.886673;240.504028;0.002881%;0.441349%;16387;0;26;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.02%;0.01%;0.02%;0.01%;0.12%;0.20%;1.06%;98.16%;0.35%;0.00%;0.00%;0.00%;0.01%;0.01%
3;fio-3.1;initialwrite;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1048576;1881;14;557266;0;0;0.000000;0.000000;735;3272091;67980.488399;41222.248403;1.000000%=47972;5.000000%=55836;10.000000%=61603;20.000000%=63700;30.000000%=65273;40.000000%=65798;50.000000%=66322;60.000000%=67633;70.000000%=68681;80.000000%=70778;90.000000%=76021;95.000000%=78118;99.000000%=87556;99.500000%=102236;99.900000%=135266;99.950000%=214958;99.990000%=3271557;0%=0;0%=0;0%=0;740;3272096;67991.452060;41222.258266;255;3065;24.910305%;1873.753165;175.693217;0.004666%;0.378635%;16392;0;26;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.02%;0.02%;0.00%;0.00%;0.15%;0.07%;0.99%;98.18%;0.52%;0.01%;0.00%;0.00%;0.01%;0.01%
3;fio-3.1;initialwrite;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1048576;1880;14;557543;0;0;0.000000;0.000000;594;3558484;67994.792582;44239.640624;1.000000%=45350;5.000000%=57933;10.000000%=62128;20.000000%=64225;30.000000%=65273;40.000000%=65798;50.000000%=66322;60.000000%=67633;70.000000%=68681;80.000000%=70778;90.000000%=74973;95.000000%=77070;99.000000%=86507;99.500000%=101187;99.900000%=156237;99.950000%=238026;99.990000%=3573547;0%=0;0%=0;0%=0;601;3558488;68005.438833;44239.608851;253;3065;24.916450%;1874.215385;185.153547;0.004843%;0.378447%;16393;0;25;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.00%;0.01%;0.01%;0.06%;0.20%;1.14%;98.06%;0.48%;0.01%;0.00%;0.00%;0.01%;0.01%
3;fio-3.1;initialwrite;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1048576;1903;14;550822;0;0;0.000000;0.000000;387;1805338;67146.152974;24496.795382;1.000000%=16187;5.000000%=60030;10.000000%=63176;20.000000%=64225;30.000000%=65798;40.000000%=65798;50.000000%=66322;60.000000%=67633;70.000000%=68681;80.000000%=69730;90.000000%=73924;95.000000%=77070;99.000000%=87556;99.500000%=99090;99.900000%=152043;99.950000%=270532;99.990000%=1803550;0%=0;0%=0;0%=0;393;1805346;67155.461863;24496.823695;508;7951;25.319319%;1904.519161;427.049200;0.001452%;0.452779%;16391;0;26;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.02%;0.00%;0.00%;0.00%;0.04%;0.61%;0.73%;0.77%;97.34%;0.43%;0.04%;0.00%;0.00%;0.02%;0.00%
output version,fio version,job name,group id,error,total io,bandwidth,IOPS,runtime,submission latency (min),submission latency (max),submission latency (mean),submission latency (deviation),Completion latency (min),Completion latency (max),Completion latency (mean),Completion latency (deviation),Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Total latency (min),Total latency (max),Total latency (avg),Total latency (deviation),Bandwidth (min),Bandwidth (max),Bandwidth (aggregate percentage of total),Bandwidth (mean),Bandwidth (deviation),total io,bandwidth,IOPS,runtime,submission latency (min),submission latency (max),submission latency (mean),submission latency (deviation),Completion latency (min),Completion latency (max),Completion latency (mean),Completion latency (deviation),Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Completion latency percentiles,Total latency (min),Total latency (max),Total latency (avg),Total latency (deviation),Bandwidth (min),Bandwidth (max),Bandwidth (aggregate percentage of total),Bandwidth (mean),Bandwidth (deviation),CPU usage: user,CPU usage: system,CPU usage: context switches,CPU usage: major page faults,CPU usage: minor page faults,IO depth distribution <= 1,IO depth distribution 2,IO depth distribution 4,IO depth distribution 8,IO depth distribution 16,IO depth distribution 32,IO depth distribution >= 64,IO latency distribution <= 2 usec,IO latency distribution 4 usec,IO latency distribution 10 usec,IO latency distribution 20 usec,IO latency distribution 50 usec,IO latency distribution 100 usec,IO latency distribution 250 usec,IO latency distribution 500 usec,IO latency distribution 750 usec,IO latency distribution 1000 usec,IO latency distribution <=2 msec,IO latency distribution 4 msec,IO latency distribution 10 msec,IO latency distribution 20 msec,IO latency distribution 50 msec,IO latency distribution 100 msec,IO latency distribution 250 msec,IO latency distribution 500 msec,IO latency distribution 750 msec,IO latency distribution 1000 msec,IO latency distribution 2000 msec,IO latency distribution >=2000 msec,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
