3;fio-3.1;writetest;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1048576;1844;14;568620;0;0;0.000000;0.000000;2022;1109520;69385.950951;15175.086023;1.000000%=54788;5.000000%=62128;10.000000%=63700;20.000000%=64749;30.000000%=65798;40.000000%=66322;50.000000%=66846;60.000000%=67633;70.000000%=69730;80.000000%=72876;90.000000%=77070;95.000000%=80216;99.000000%=119013;99.500000%=133693;99.900000%=154140;99.950000%=156237;99.990000%=1115684;0%=0;0%=0;0%=0;2029;1109524;69394.873648;15175.127524;510;4844;24.790645%;1825.830986;216.087426;0.001231%;0.434385%;16391;0;25;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.05%;0.07%;0.39%;98.03%;1.42%;0.01%;0.00%;0.00%;0.01%;0.00%
3;fio-3.1;writetest;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1048576;1843;14;568830;0;0;0.000000;0.000000;1016;1142847;69395.831766;15569.161373;1.000000%=54788;5.000000%=59506;10.000000%=63176;20.000000%=64749;30.000000%=65798;40.000000%=65798;50.000000%=66846;60.000000%=68681;70.000000%=69730;80.000000%=73924;90.000000%=77070;95.000000%=81264;99.000000%=114819;99.500000%=133693;99.900000%=149946;99.950000%=177209;99.990000%=1149239;0%=0;0%=0;0%=0;1019;1142853;69406.150038;15569.165130;512;2554;24.835764%;1829.154049;197.682837;0.002285%;0.371992%;16391;0;26;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.00%;0.02%;0.06%;0.40%;97.99%;1.49%;0.01%;0.00%;0.00%;0.01%;0.00%
3;fio-3.1;writetest;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1048576;1841;14;569416;0;0;0.000000;0.000000;734;1111315;69439.395479;15723.150123;1.000000%=54263;5.000000%=57933;10.000000%=62652;20.000000%=64225;30.000000%=65798;40.000000%=65798;50.000000%=66846;60.000000%=68681;70.000000%=70778;80.000000%=73924;90.000000%=77070;95.000000%=81264;99.000000%=120061;99.500000%=137363;99.900000%=160432;99.950000%=179306;99.990000%=1115684;0%=0;0%=0;0%=0;738;1111321;69449.042853;15723.232076;512;2755;24.802135%;1826.677221;209.492757;0.001229%;0.379864%;16393;0;25;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.00%;0.00%;0.00%;0.00%;0.13%;0.48%;97.80%;1.55%;0.01%;0.00%;0.00%;0.01%;0.00%
3;fio-3.1;writetest;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;1048576;1842;14;569226;0;0;0.000000;0.000000;8553;1145483;69390.757748;15503.644331;1.000000%=54788;5.000000%=61079;10.000000%=63176;20.000000%=64749;30.000000%=65798;40.000000%=66322;50.000000%=66846;60.000000%=68681;70.000000%=69730;80.000000%=72876;90.000000%=77070;95.000000%=81264;99.000000%=115867;99.500000%=133693;99.900000%=154140;99.950000%=170917;99.990000%=1149239;0%=0;0%=0;0%=0;8583;1145489;69401.001138;15503.870921;758;2816;24.941673%;1836.954225;199.874801;0.000703%;0.366463%;16392;0;26;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.02%;0.05%;0.51%;97.94%;1.45%;0.01%;0.00%;0.00%;0.01%;0.00%
